Address,Suburb,Price,Bedroom,Bathroom,YearBuilt,DateSold
22 Jubaea Court,Canning Vale,485000,4,2,1997,2020
22 Jubata Court,Maida Vale,445000,4,2,2001,2018
22 Kangaroo Entrance,Stratton,345000,3,1,1994,2014
22 Keanefield Drive,Carramar,505000,4,2,2007,2017
22 Keeble Way,Balga,255000,3,1,NULL,2018
22 Keenan Way,Winthrop,687000,4,2,1989,2015
22 Kenton Way,Calista,190000,2,1,1953,2012
22 Kerior Street,Mullaloo,1130000,4,3,2011,2016
22 Kestrel Way,Yangebup,400000,3,1,1981,2017
22 Kianga Crescent,Burns Beach,995000,4,2,2012,2016
22 Kildare Road,Floreat,1771000,4,2,1954,2018
22 Kilmaine Road,Ridgewood,512500,4,2,NULL,2015
22 Kimberley Street,West Leederville,860000,2,1,NULL,2020
22 Kingsbridge Boulevard,Butler,625000,4,2,2003,2019
22 Kingsbridge Road,Warnbro,293000,3,1,1977,2020
22 Kingston Street,Nedlands,2150000,4,2,1997,2020
22 Kirkimbie Street,Carramar,440000,4,2,2002,2019
22 Kitchener Street,North Beach,1700000,3,2,2011,2015
22 Klem Avenue,Salter Point,970000,4,2,1992,2017
22 Koojarra Rise,South Lake,500000,4,2,2003,2017
22 Koolgoo Way,Koongamia,315000,3,1,1958,2018
22 Koombana Way,Kallaroo,577500,4,2,1972,2017
22 Koongee Cross,High Wycombe,310000,3,1,1994,2020
22 Kooralbyn Valley Crescent,Jandakot,547000,4,2,2001,2019
22 Lacebark Road,Churchlands,1435000,4,3,2012,2016
22 Laguna Green,Jandakot,800000,4,2,1996,2015
22 Lamis Place,Brigadoon,395000,4,1,2009,2006
22 Landsdale Road,Darch,512000,4,2,2004,2020
22 Langford Avenue,Langford,303000,3,1,1970,2019
22 Lansdowne Street,Jolimont,1700000,4,4,2009,2016
22 Lascelles Parade,Gooseberry Hill,455000,4,1,1953,2015
22 Laverstock Street,South Guildford,580000,3,2,2010,2016
22 Leeward Avenue,Eglinton,196000,3,2,2016,2015
22 Lemon Street,Upper Swan,900000,7,3,NULL,2015
22 Leontes Way,Coolbellup,405000,3,2,2007,2020
22 Leslie Street,Mundaring,770000,5,2,2007,2014
22 Lesueur Rise,Sorrento,915000,4,2,1988,2020
22 Letterkenny Way,Hilbert,620000,4,2,2014,2020
22 Liberation Street,Harrisdale,385000,3,2,2014,2018
22 Lillian Street,Cottesloe,1700000,3,2,1998,2020
22 Lindeman Court,Waikiki,285000,3,2,1999,2018
22 Linden Gardens,Floreat,1550000,5,2,1938,2018
22 Liquidambar Heights,Mirrabooka,395000,3,1,1989,2015
22 Liriope Parkway,Sinagra,525000,4,2,2010,2018
22 Lofties Street,Forrestdale,485000,4,2,1970,2015
22 Loggerhead Road,Alkimos,412000,3,2,2014,2018
22 London Street,North Perth,605000,2,1,1927,2020
22 London Way,Bateman,661500,4,2,1986,2017
22 Longridge Rise,Quinns Rocks,335000,3,1,1995,2019
22 Lowan Loop,Karawara,612500,4,2,2002,2005
22 Luderman Road,Noranda,369000,3,1,1981,2020
22 Ludlow Way,Bertram,285000,3,2,2011,2016
22 Macalpine Retreat,Kinross,565000,6,2,NULL,2018
22 Maclean Street,Roleystone,745000,5,3,2011,2019
22 Macleod Road,Applecross,2100000,5,3,2008,2018
22 Macquarie Way,Willetton,630000,4,1,1986,2019
22 Magpie Place,Brookdale,332000,4,2,1990,2014
22 Maidos Street,Ashfield,450000,3,1,1962,2012
22 Manders Way,Singleton,340000,3,1,1988,2017
22 Mangosteen Drive,Forrestfield,435000,3,2,2010,2018
22 Manoora Court,Quinns Rocks,650000,4,2,2002,2019
22 Mardja Loop,Mardella,84950,4,1,2005,2003
22 Maresfield Way,Cardup,345000,4,1,2016,2014
22 Margaret Street,Wilson,535000,4,2,1969,2016
22 Marian Street,Innaloo,552000,3,1,1958,2019
22 Market Street,Kensington,825000,3,2,1939,2016
22 Marsengo Road,Bateman,706000,4,2,1979,2017
22 Matheson Road,Ascot,890000,3,2,1985,2015
22 Matthews Close,Noranda,545000,4,2,1983,2016
22 Maw Close,Palmyra,755000,4,2,2000,2020
22 Mayali Bend,Banksia Grove,380000,4,2,2014,2019
22 Mcewing Road,Redcliffe,470000,3,2,2002,2017
22 McKirdy Way,Marmion,790000,4,2,1976,2012
22 McVeigh Street,Singleton,375000,4,2,2006,2017
22 Meares Avenue,Kwinana Town Centre,153050,3,1,2015,2013
22 Meloway Drive,Maida Vale,620000,4,3,1976,2016
22 Memphis Ridge,Hocking,550000,4,2,2009,2020
22 Micrantha Way,Banksia Grove,302000,3,2,2013,2018
22 Milano Avenue,Stirling,850000,1,1,2006,2019
22 Milina Street,Hillman,355000,4,2,1975,2014
22 Millot Vista,Caversham,540000,4,2,2012,2017
22 Milne Street,Bicton,1800000,4,2,1958,2019
22 Milroy Street,Willagee,570000,3,2,NULL,2020
22 Mofflin Avenue,Darlington,345000,2,1,1962,2018
22 Montreal Road,Woodbridge,390000,2,1,NULL,2014
22 Monyash Road,Carine,785000,4,2,1980,2016
22 Moraba Way,Piara Waters,500000,4,2,2015,2018
22 Munday Way,Medina,317500,2,1,1954,2015
22 Mundford Street,North Beach,1420000,5,4,2010,2018
22 Mustique Crescent,Hillarys,1750000,5,3,2001,2018
22 Nandina Avenue,Mount Claremont,1225000,4,2,1999,2018
22 Nantellis Road,Martin,51000,4,2,NULL,2014
22 Nearwater Way,Shelley,1445000,4,3,1967,2016
22 Nesbit Drive,Haynes,355000,4,1,2015,2018
22 Newton Street,Spearwood,405000,3,1,1975,2020
22 Nidjalla Loop,Swanbourne,1600000,4,2,2011,2015
22 Nolan Way,Bateman,870000,4,3,1978,2019
22 North Avenue,Bullsbrook,259000,3,1,1960,2019
22 North Lake Road,Alfred Cove,805000,4,2,2008,2018
22 Oakland Hills Boulevard,Currambine,539000,4,2,1994,2017
22 Oakleaf Circle,Mirrabooka,530000,4,2,1986,2016
22 Oban Loop,Bedfordale,950000,4,2,2008,2016
22 O'Mara Boulevard,Iluka,665000,3,2,2007,2018
22 Onslow Road,Shenton Park,825000,2,1,NULL,2016
22 Opal Way,Mount Richon,385000,2,2,1990,2017
22 Ord Street,Nedlands,1722500,3,1,1950,2020
22 Orelia Avenue,Orelia,395000,4,2,2006,2019
22 Ottawa Crescent,Beechboro,300000,4,1,1989,2020
22 Pageant Loop,Heathridge,445000,3,1,1986,2018
22 Painter Crescent,Mundaring,640000,4,2,1996,2015
22 Palari Road,Ocean Reef,805500,4,2,1987,2017
22 Paradise Turn,Burns Beach,830000,4,3,2014,2018
22 Paramatta Road,Doubleview,860000,3,1,1951,2019
22 Parkfield Boulevard,Bertram,370000,4,2,2001,2017
22 Parkland Road,Stoneville,515000,4,2,1993,2016
22 Parsons Avenue,Manning,929000,7,3,1995,2017
22 Patterson Drive,Middle Swan,350000,3,1,1990,2015
22 Pearse Street,North Fremantle,810000,3,1,1920,2017
22 Peel Row,Kwinana Town Centre,144950,3,2,2016,2013
22 Peet Crescent,Trigg,750000,3,1,1973,2014
22 Peet Road,Roleystone,445000,4,2,1978,2018
22 Penhurst Court,Thornlie,321000,4,1,1979,2018
22 Pepperwood Grove,Woodvale,560000,3,2,1985,2019
22 Pioneer Drive,Edgewater,511000,3,2,1981,2018
22 Playford Mews,Landsdale,685000,5,3,1999,2018
22 Powderbark Close,Jarrahdale,655000,4,2,2000,2012
22 Precision Avenue,Mullaloo,572000,3,2,1983,2017
22 Priory Road,Maida Vale,436000,3,1,1967,2015
22 Pulsano Mews,Secret Harbour,527500,4,2,2002,2019
22 Pyrite Court,Forrestfield,386000,4,2,1994,2019
22 Radstock Circuit,Ridgewood,465000,5,2,NULL,2015
22 Raffaele Place,Murdoch,710000,5,2,1989,2015
22 Rails Crescent,Wungong,660000,6,3,1982,2017
22 Ranford Way,Hillarys,640000,3,1,1989,2020
22 Reddy Avenue,Mundaring,800000,5,3,2011,2016
22 Redheart Way,Beeliar,755000,4,2,2011,2019
22 Regent Drive,Alexander Heights,625000,4,2,1989,2016
22 Renown Way,Sorrento,1165000,4,2,1986,2017
22 Ribble Place,Beechboro,498000,4,2,1995,2017
22 Richardson Terrace,Daglish,1300000,5,2,1950,2016
22 Richon Heights,Mount Richon,680000,4,2,NULL,2020
22 Rickett Street,Haynes,195000,4,2,2014,2012
22 Riley Road,Riverton,600000,3,1,1990,2019
22 Ringrose Heights,Landsdale,470000,4,2,1995,2020
22 Rise Court,Mount Richon,640000,7,3,1995,2015
22 Roach Road,Kalamunda,440000,3,1,1970,2019
22 Roberta Street,Daglish,1112500,3,2,2000,2017
22 Roberts Road,Attadale,1570000,5,3,1965,2017
22 Rochford Street,Canning Vale,635000,4,2,2004,2019
22 Ronsard View,Ridgewood,400000,4,2,2010,2018
22 Roosky Approach,Ridgewood,370000,3,2,NULL,2014
22 Roscommon Crescent,Orelia,385000,4,2,1997,2020
22 Rosemary Avenue,Darch,573000,4,2,2007,2016
22 Rosher Road,Lockridge,175000,4,2,2002,2016
22 Rossmoyne Drive,Rossmoyne,1340000,4,3,1990,2014
22 Royce Street,Singleton,310000,4,2,1992,2018
22 Ruby Avenue,Langford,430000,4,2,2000,2016
22 Rutherford Square,Orelia,500000,4,2,NULL,2015
22 Rutland Avenue,Lathlain,890000,4,2,1958,2015
22 Salter Point Parade,Salter Point,2100000,5,2,1981,2017
22 Sandison Way,Landsdale,566000,4,2,2000,2019
22 Saponara Drive,Sinagra,630000,4,2,2010,2018
22 Sappleton Retreat,Merriwa,280000,4,2,2002,2017
22 Saunders Street,Como,748000,3,2,2014,2020
22 Savannah Way,Iluka,830000,4,3,1999,2018
22 Scarcliffe Way,Carine,794000,4,2,1993,2020
22 Schacht Court,Myaree,685000,4,2,2002,2017
22 Scouler Way,Bateman,880000,4,2,1988,2015
22 Seagrass Street,Yanchep,550000,4,2,NULL,2020
22 Sebastian Crescent,Coolbellup,520000,3,1,1965,2016
22 Second Avenue,Claremont,1065000,3,2,1999,2018
22 Second Avenue,Kensington,708000,1,1,1923,2015
22 Senecio Lane,Beeliar,375000,3,1,2000,2019
22 Serotina Lane,Aubin Grove,471000,3,2,2009,2017
22 Seurat Loop,Ashby,482500,4,2,2005,2015
22 Shortridge Way,Quinns Rocks,241500,4,2,2000,2020
22 Siddons Way,Booragoon,850000,4,2,1975,2017
22 Sidgwick Avenue,Piara Waters,355000,3,2,2015,2018
22 Silkpod Heights,Mirrabooka,357000,3,2,1989,2019
22 Singleton Beach Road,Singleton,720000,4,2,2007,2015
22 Sinian Crescent,Willetton,585000,4,2,1977,2019
22 Sixth Avenue,Kensington,1185000,4,2,1955,2017
22 Sixth Avenue,Shelley,710000,3,2,1998,2020
22 Skottowe Parkway,Parmelia,240000,3,1,NULL,2019
22 Smith Street,Glen Forrest,565000,3,2,1935,2016
22 Solomon Street,Fremantle,1350000,3,1,1928,2020
22 Solomon Street,Mosman Park,1500000,3,2,1999,2020
22 St Lucia Road,Iluka,820000,4,2,2011,2019
22 St Sebastien Chase,Iluka,800000,4,2,1998,2019
22 Starlet Court,Maddington,337500,4,2,2000,2020
22 Statham Street,Glen Forrest,595000,4,2,1987,2013
22 Stewart Way,Noranda,320000,3,1,1981,2019
22 Stinson Square,Iluka,770000,4,2,2000,2020
22 Strelley Road,Golden Bay,485000,3,2,1976,2018
22 Strutt Way,Noranda,650000,4,2,NULL,2019
22 Student Loop,Coolbellup,415000,3,2,2014,2019
22 Sunridge Close,Caversham,365000,3,2,NULL,2019
22 Swallowtail Avenue,Success,565000,4,2,2007,2019
22 Swanson Way,Ocean Reef,955000,4,3,1993,2018
22 Swanway Crescent,Swanbourne,1700000,4,2,2011,2016
22 Sylvan Way,Seville Grove,380000,4,2,2010,2018
22 Syree Court,Marmion,680000,4,2,1975,2016
22 Tain Street,Applecross,2160000,5,3,1954,2018
22 Tathra Place,Jane Brook,420000,4,2,NULL,2014
22 Tauman Loop,Guildford,730000,4,2,NULL,2014
22 Tees Court,Mindarie,740000,4,2,1989,2017
22 Tenement Loop,Hocking,515000,4,2,2001,2018
22 The Boulevarde,Mount Hawthorn,1025000,3,1,1938,2017
22 The Circus,Burswood,1150000,4,3,NULL,2015
22 The Rise,Gwelup,810000,4,2,2011,2019
22 Third Avenue,Shoalwater,430000,2,1,1955,2020
22 Thomas Way,Kardinya,590000,3,1,1972,2019
22 Thorne Place,Wellard,650000,4,2,1994,2018
22 Tifera Circle,Kallaroo,595000,4,2,1978,2020
22 Timbrell Way,Leeming,850000,4,2,1986,2018
22 Tony Martin Way,Darch,480000,4,2,2009,2018
22 Topsail Loop,Alkimos,470000,4,2,2012,2018
22 Torenia Way,Yangebup,352000,3,1,1988,2017
22 Towton Way,Langford,340000,4,2,1994,2017
22 Triton Place,Mullaloo,705000,4,2,1977,2016
22 Truro Place,City Beach,1750000,4,3,2004,2017
22 Tuckeroo Parade,Helena Valley,880000,4,2,2008,2019
22 Turkich Parade,Aveley,560000,4,2,2004,2019
22 Tyne Crescent,Wanneroo,585000,4,2,2006,2018
22 University Avenue,Churchlands,1760000,5,3,2009,2015
22 Ursuline Vista,Queens Park,483000,4,2,NULL,2020
22 Vanda Place,Maddington,370000,4,2,1974,2019
22 Vanderlin Crescent,Ridgewood,518000,4,2,2008,2015
22 Venture Rise,Ballajura,400000,4,2,1984,2020
22 Vera Street,Cottesloe,1320000,3,2,2001,2017
22 Vigilant Terrace,Ocean Reef,1060000,4,2,1987,2018
22 Vista Drive,Parkerville,599000,4,2,1992,2014
22 Volante Elbow,Ocean Reef,1110000,4,2,NULL,2018
22 Wagoora Way,Koongamia,387000,3,1,1968,2014
22 Wallsend Road,Woodbridge,700000,4,2,2008,2016
22 Walmsley Drive,Noranda,520000,4,2,1984,2016
22 Warringah Close,Kallaroo,834000,4,2,1994,2020
22 Waterfall Road,Forrestfield,660000,3,2,NULL,2019
22 Waterhall Road,South Guildford,450000,4,2,1995,2017
22 Wattle Avenue,Dalkeith,225441,3,3,1975,2015
22 Welara Circle,Henley Brook,575000,4,2,2003,2013
22 Wesley Street,South Fremantle,1150000,3,2,1925,2014
22 Westbrook Parade,Ellenbrook,280000,3,2,2009,2020
22 Westerway Terrace,North Lake,800000,4,2,2001,2015
22 Westra Way,Ocean Reef,967000,6,3,1994,2020
22 Whistler Green,Brookdale,169000,4,2,1992,2019
22 White Street,Mount Helena,415000,3,1,1979,2019
22 WHITEMOSS TURN,Waikiki,420000,4,2,2007,2019
22 Whitfield Drive,Two Rocks,368000,3,2,1987,2020
22 Whitmore Terrace,Heathridge,565000,4,2,2002,2019
22 Willcox Street,Chidlow,415000,4,1,1985,2015
22 Wilsmore Street,Daglish,1350000,4,2,1995,2010
22 Winfield Street,Lynwood,425000,4,1,1970,2018
22 Wintergreene Drive,Bennett Springs,472000,4,2,2006,2018
22 Winthrop Drive,Winthrop,750000,4,2,1992,2017
22 Wisteria Place,Thornlie,460000,4,2,1993,2019
22 Woodlea Crescent,Joondalup,790000,4,2,2002,2018
22 Woodleigh Gardens,Ballajura,385000,4,2,NULL,2018
22 Wotan Street,Innaloo,495000,3,2,2011,2018
22 Wynne Street,Hazelmere,380000,2,1,1974,2012
22 Yanagin Crescent,City Beach,1580000,5,3,1963,2017
22 Yangebup Road,Yangebup,470000,4,2,NULL,2019
22 Yarrow Drive,Bennett Springs,400000,4,2,2002,2020
22 Yilgarn Street,Mundaring,730000,5,2,2010,2014
22 Yilgarn Street,Shenton Park,1210000,3,2,1916,2020
22 Zest Court,Mariginiup,80000,4,1,1994,1989
22/11 Elvire Street,Viveash,307000,3,2,2000,2009
22/4 Page Road,Kelmscott,200000,2,1,1995,2018
22/444 Marmion Street,Myaree,420000,2,1,1986,2015
22/46 Gibbs Road,Aubin Grove,480000,3,2,2015,2016
22/70 Vellgrove Avenue,Parkwood,480000,4,2,1991,2016
22/80 Mooro Drive,Mount Claremont,590000,2,1,1990,2018
220 Bennett Springs Drive,Bennett Springs,555000,5,2,2000,2015
220 Burniston Street,Scarborough,720000,3,2,1997,2020
220 Epsom Avenue,Belmont,360000,3,1,1970,2018
220 Kuramun Place,Parkerville,685000,3,1,NULL,2012
220 Pickering Brook Road,Pickering Brook,140000,4,1,1974,1995
220 Princess Road,Mount Helena,450000,4,2,1980,2018
220 Samuel Street,Mount Helena,591000,4,2,2010,2018
220 Wilding Street,Doubleview,550000,3,1,NULL,2019
220 Yangebup Road,Yangebup,350000,3,1,1980,2019
220C Carrington Street,Hilton,640000,3,1,2006,2018
221 Aldersyde Road,Bickley,650000,3,2,1990,2008
221 Camberwarra Drive,Craigie,455000,4,1,1974,2018
221 Fletcher Road,Karnup,605000,3,1,1960,2016
221 Marri Park Drive,Casuarina,105000,3,1,2000,1996
221 Mcdonald Street,Joondanna,1130000,5,3,1991,2016
221 Newcastle Street,Northbridge,640000,2,1,1920,2014
221 Ocean Keys Boulevard,Clarkson,412000,4,2,2008,2020
221 Woodside Street,Doubleview,780000,5,1,1948,2019
2215 Bunning Road,Mount Helena,975000,4,2,1998,2016
221a St Kilda Road,Kewdale,635000,4,2,2011,2017
221B Huntriss Road,Doubleview,485000,3,2,2000,2018
222 Canning Highway,South Perth,550000,2,1,1925,2020
222 Flinders Avenue,Hillarys,906000,4,2,2006,2018
222 Marri Park Drive,Casuarina,140000,3,1,1996,2004
223 Anzac Terrace,Bassendean,645000,4,1,1976,2019
223 Bartram Road,Atwell,465100,3,2,2010,2017
223 Benara Road,Beechboro,285000,3,1,1982,2018
223 Canning Road,Walliston,570000,3,2,1978,2017
223 Erindale Road,Hamersley,415555,3,1,1977,2018
223 Fraser Road,Jandakot,1200000,5,2,2001,2014
223 Kenwick Road,Kenwick,370000,4,2,1997,2020
223 Newcastle Street,Northbridge,645000,2,1,1920,2014
223 Oxley Road,Forrestdale,1333000,4,2,2006,2016
223 Scarborough Beach Road,Doubleview,810000,3,2,1963,2018
223 William Street,Beckenham,325000,4,1,1950,2019
2230 Elliott Road,Mount Helena,710000,4,2,1970,2020
2230 Thomas Road,Mahogany Creek,460000,3,2,1989,2006
223A Berwick Street,Victoria Park,525000,3,2,2002,2018
223A McDonald Street,Joondanna,850000,4,3,2012,2016
223A Weaponess Road,Wembley Downs,740000,4,2,NULL,2019
224 Baltimore Parade,Merriwa,330000,5,2,2005,2017
224 Castlewood Parkway,Southern River,670000,4,2,NULL,2017
224 Duckpond Road,Wellard,775000,4,2,NULL,2020
224 Gaebler Road,Aubin Grove,620000,4,2,2010,2016
224 Gossage Road,Oldbury,1520000,5,3,NULL,2010
224 Holmes Road,Forrestfield,982000,4,2,1995,2020
224 Hopkinson Road,Darling Downs,820000,4,2,1998,2013
224 Lennard Street,Herne Hill,1100000,4,2,2005,2016
224A Hensman Road,Shenton Park,947000,3,2,1981,2016
224A Lawrence Street,Bedford,652000,4,2,2008,2020
224B Hensman Road,Shenton Park,885000,3,2,NULL,2017
225 Alice Street,Doubleview,470000,2,1,1969,2018
225 Brooking Road,Mahogany Creek,500000,4,2,1980,2012
225 Canning Road,Walliston,480000,3,1,NULL,2014
225 Eudoria Street,Gosnells,330000,4,2,1970,2020
225 Kenwick Road,Kenwick,359000,4,2,1997,2018
225 Mack Court,Mahogany Creek,480000,4,2,2010,2009
225 O'connor Road,Mahogany Creek,880000,4,2,2003,2010
225 Ryecroft Road,Darlington,1335000,5,2,1989,2016
225 South Street,Beaconsfield,625000,3,2,1968,2016
225 Tannah Way,Mount Helena,530000,2,1,1979,2014
2255 Victoria Road,Hovea,155000,4,2,1996,1994
225A Labouchere Road,Como,1750000,4,3,NULL,2019
225B Shepperton Road,East Victoria Park,432888,3,1,1992,2018
226 Barker Road,Subiaco,750000,3,1,1993,2019
226 Gugeri Road,Herne Hill,1020000,4,2,1978,2015
226 Herbert Street,Doubleview,682500,3,2,2006,2018
226 Marmion Street,Palmyra,700000,4,3,1957,2019
226 Runnymede Gate,Leda,419000,4,2,2010,2015
226 Trappers Drive,Woodvale,720000,4,2,1994,2020
226A Wilding Street,Doubleview,575000,3,1,1996,2019
227 Carradine Road,Bedfordale,999000,4,2,1991,2014
227 Cathedral Avenue,Brigadoon,1200000,4,2,1993,2007
227 Heritage Drive,Roleystone,849900,4,2,2002,2018
227 Maddington Road,Maddington,1500000,2,1,1964,2018
227 Marri Park Drive,Casuarina,117000,3,1,NULL,1996
227 Patterson Road,Pickering Brook,100000,3,1,NULL,2012
2270 Hidden Valley Road,Parkerville,655000,3,2,2006,2013
228 Dalison Avenue,Wattleup,680000,1,1,1990,2014
228 King Road,Oldbury,725000,4,4,1999,2012
228 Walcott Street,Menora,1310000,3,1,1955,2006
228B Forrest Street,Palmyra,930000,4,2,2008,2020
229 Countryside Drive,Two Rocks,832500,4,2,NULL,2020
229 Lord Street,Lockridge,355000,3,1,1975,2013
22A Beenan Close,Karawara,460000,2,1,1977,2013
22a Berry Court,Bassendean,520000,4,2,1994,2018
22A Bishopsgate Street,Lathlain,650000,2,2,1952,2015
22A Bombard Street,Ardross,810250,3,2,1989,2016
22a Bridge Street,Wilson,640000,3,2,1990,2016
22A Cambey Way,Brentwood,660000,4,2,1996,2017
22A Colmar Street,Ferndale,365000,3,1,1980,2017
22A Glencoe Place,Cooloongup,233000,3,1,1992,2017
22A Haynes Court,Armadale,203000,4,2,1994,2018
22A Josephine Way,Alexander Heights,380000,4,1,1990,2017
22A Kemp Street,Pearsall,477000,4,2,2012,2015
22A Klem Avenue,Salter Point,1285000,4,2,2011,2016
22A Linthorne Way,Balga,243000,3,2,2005,2019
22A Manbari Crescent,Wanneroo,305000,3,1,1978,2019
22A Mcgregor Street,Embleton,635000,3,2,2006,2020
22A McKenzie Road,Shoalwater,560000,4,2,2008,2017
22A Mcmillan Street,Victoria Park,555000,2,1,1938,2020
22A Merrifield Circle,Leeming,435000,3,2,1987,2018
22A Michael Crescent,Boya,517000,3,1,1970,2006
22A Minilya Street,Innaloo,407500,3,1,2000,2019
22a Oats Street,Kewdale,581000,4,2,2006,2018
22A Pace Road,Medina,105000,3,1,1968,2014
22A Pintabona Drive,Sinagra,418000,3,2,2010,2015
22A River View Terrace,Mount Pleasant,1795000,4,3,2001,2018
22A Robertson Street,Hazelmere,575000,5,3,2002,2010
22A Ryrie Avenue,Como,805000,3,2,2005,2019
22A Salisbury Street,Bayswater,660000,3,2,2008,2020
22a Solomon Street,Palmyra,570000,3,1,NULL,2019
22A Stock Road,Attadale,1355000,4,2,1994,2017
22A Tuck Street,Armadale,148000,4,1,1971,2019
22A Willcock Street,Ardross,689000,3,1,1989,2017
22A Yorn Circuit,Beeliar,390000,3,1,1996,2019
22b Bridge Street,Wilson,510000,3,1,1990,2017
22B Connolly Street,Wembley,1121000,3,2,2002,2019
22B Dudley Street,Midland,259000,3,1,1998,2019
22B Dunholme Street,Osborne Park,340000,2,1,1970,2019
22B Melbourne Street,St James,450000,4,2,1989,2020
22B Redgate Court,Kiara,355000,3,1,1993,2019
22B Robertson Street,Hazelmere,340000,4,1,1960,2007
22B Victoria Street,Redcliffe,390000,3,2,1997,2019
22B Wallace Street,Belmont,490000,3,1,2006,2017
22C Boulder Street,East Victoria Park,502500,3,2,2000,2019
22D Filburn Street,Scarborough,680000,3,2,2007,2020
22D Princess Road,Westminster,380000,4,2,2008,2018
23 Abdale Street,Gwelup,725000,5,3,1975,2016
23 Abitibi Turn,Joondalup,465000,4,1,1990,2017
23 Adonis Street,Mundijong,272500,2,1,1984,2013
23 Adria Road,Alexander Heights,337000,3,1,1990,2020
23 Aerolite Way,Beldon,606000,4,2,NULL,2014
23 Ailsa Street,Wembley Downs,1275000,4,2,2000,2017
23 Albion Street,Cottesloe,1510000,1,2,1995,2020
23 Alday Street,St James,440000,3,1,NULL,2016
23 Alexander Drive,Menora,879000,4,2,1935,2006
23 Alice Street,Bellevue,480000,4,1,NULL,2014
23 Allendale Entrance,North Lake,205000,3,2,NULL,2002
23 Almond Avenue,Shoalwater,540000,4,2,2006,2017
23 Amalfi Crest,Yangebup,590000,4,2,NULL,2017
23 Angelica Way,Atwell,450000,3,2,2009,2020
23 Angler Way,Sorrento,860000,6,3,1986,2017
23 Ankuri Pass,Carramar,545000,4,2,2006,2018
23 Aquaviva Circle,Viveash,640000,3,2,NULL,2010
23 Argyle Place,Yangebup,410000,3,1,1992,2019
23 Aristride Avenue,Kallaroo,780000,4,2,1994,2019
23 Ash Grove,Duncraig,1320000,4,4,1993,2018
23 Ashbrook Avenue,Pearsall,511000,4,2,2003,2019
23 Astounding Way,Aubin Grove,640000,4,2,2014,2020
23 Athenny Way,Darch,428150,3,2,2013,2016
23 Attwood Place,Clarkson,302000,4,2,2000,2020
23 Baden Road,Bickley,440000,2,1,1980,2008
23 Badrick Street,Warwick,587000,4,2,1972,2017
23 Ballak Place,Oakford,1090000,4,2,2007,2014
23 Balyat Way,Wattle Grove,460000,3,2,2012,2016
23 Barbrook Way,Warnbro,289000,3,2,1987,2018
23 Bark Circle,Kenwick,430000,4,2,2006,2016
23 Barmouth Loop,Butler,400000,4,2,2011,2019
23 Bedford Street,Coolbinia,815000,3,2,2011,2014
23 Belize Way,Mindarie,1400000,4,3,2008,2019
23 Belvoir Place,Ballajura,405500,4,2,1992,2019
23 Benjafield Way,Hamersley,580000,4,2,1973,2016
23 Bernley Drive,Viveash,388000,4,2,1985,2017
23 Berry Drive,Maida Vale,530000,4,2,1982,2016
23 Bibbulmun Entrance,Sinagra,490000,4,2,1998,2015
23 Blue Mountain Link,Merriwa,390000,4,2,2005,2017
23 Blueridge Crest,Bibra Lake,660000,4,2,NULL,2018
