Address,Suburb,Price,Bedroom,Bathroom,YearBuilt,DateSold
54 Hilma St,Sunshine West,825000,3,1,,15/10/2016
17 Fern St,Sunshine West,480000,3,1,1960,16/04/2016
68 Lachlan Rd,Sunshine West,540000,,,,16/04/2016
1 Larool Cr,Sunshine West,555000,,,,16/04/2016
20 Norton St,Sunshine West,544500,4,2,,16/04/2016
2/66 Talintyre Rd,Sunshine West,345000,,,,16/04/2016
18 Raymond St,Sunshine West,621000,3,1,1950,16/07/2016
1 Joan St,Sunshine West,575000,3,1,,17/09/2016
60 Bardsley St,Sunshine West,650000,3,1,1970,18/03/2017
46 Dalton St,Sunshine West,593000,3,1,,18/03/2017
50 Killara St,Sunshine West,690000,3,1,1967,18/03/2017
68 Nicholson Pde,Sunshine West,625000,3,1,,18/03/2017
11 Ridgeway Pde,Sunshine West,660000,3,1,,18/03/2017
16A Sunrise Dr,Sunshine West,640000,,,,18/03/2017
5 Empress Ct,Sunshine West,472500,3,1,,18/06/2016
23 Glengala Rd,Sunshine West,547500,3,1,1950,18/06/2016
43 Joan St,Sunshine West,590000,3,2,,18/06/2016
89 Whitesides Av,Sunshine West,540000,,,,18/06/2016
109A David Dr,Sunshine West,280000,1,1,2009,19/11/2016
32 Buckingham Cr,Sunshine West,451500,,,,22/08/2016
1 Emslie St,Sunshine West,555000,3,1,1975,22/08/2016
122 Glengala Rd,Sunshine West,587000,3,1,,22/08/2016
7 Salvatore Ct,Sunshine West,600000,3,2,1999,22/08/2016
8a Glengala Rd,Sunshine West,622500,3,1,1970,24/09/2016
15a Link Rd,Sunshine West,540000,,,,24/09/2016
2/13 Mayne St,Sunshine West,455000,,,,24/09/2016
3/14 Smart St,Sunshine West,350000,2,1,1990,24/09/2016
4 Apollo Pl,Sunshine West,657000,4,2,1975,25/02/2017
33 Mayne St,Sunshine West,795000,3,1,,25/02/2017
34 Joan St,Sunshine West,682000,3,1,1960,26/07/2016
4 Day St,Sunshine West,520000,3,1,1960,27/06/2016
14 Killeen St,Sunshine West,470000,3,1,1971,27/06/2016
2 Marchant Cr,Sunshine West,400000,,,,27/06/2016
18 Norton St,Sunshine West,586000,3,1,1960,27/06/2016
1/40 Warmington Rd,Sunshine West,305000,3,1,1970,27/06/2016
22 Bambara Ct,Sunshine West,705000,4,2,1975,27/11/2016
3 Corella Rd,Sunshine West,486000,3,1,,27/11/2016
111 Hall St,Sunshine West,645000,4,2,1970,27/11/2016
43 Talintyre Rd,Sunshine West,530000,3,1,,27/11/2016
57 Warmington Rd,Sunshine West,500000,3,1,1970,27/11/2016
2/42 Bardsley St,Sunshine West,510000,3,2,2012,28/05/2016
18 Rautman Cr,Sunshine West,418000,,,,28/05/2016
41 Armstrong St,Sunshine West,715000,4,2,,28/08/2016
1/4 Lachlan Rd,Sunshine West,230000,,,,28/08/2016
38a Mailey St,Sunshine West,545000,3,1,,28/08/2016
3/13 Mayne St,Sunshine West,462000,,,,28/08/2016
1/66 Talintyre Rd,Sunshine West,370000,,,,28/08/2016
25 The Avenue,Sunshine West,750500,3,2,1995,28/08/2016
49 Warmington Rd,Sunshine West,451000,3,1,1978,30/07/2016
36 Banool Rd,Surrey Hills,2440000,4,3,1930,3/09/2016
2/33 Chestnut St,Surrey Hills,1110000,4,2,1970,3/09/2016
112 Croydon Rd,Surrey Hills,2128000,4,3,2000,3/09/2016
28 Guildford Rd,Surrey Hills,2009000,3,1,,3/09/2016
226 Union Rd,Surrey Hills,2200000,5,3,1920,3/09/2016
3/11 Norfolk Rd,Surrey Hills,1330500,3,2,2004,3/12/2016
36 Russell St,Surrey Hills,1325000,3,2,,3/12/2016
2/247 Elgar Rd,Surrey Hills,930000,3,2,1992,4/02/2016
6/38 Boisdale St,Surrey Hills,640000,2,1,1970,4/03/2017
2/19 Elm St,Surrey Hills,745000,2,1,,4/03/2017
6 Shepherd St,Surrey Hills,2100000,3,2,,4/06/2016
480 Whitehorse Rd,Surrey Hills,1700000,3,1,1930,4/06/2016
18 Benson St,Surrey Hills,2500000,4,2,1920,6/08/2016
7 Empress Rd,Surrey Hills,1910000,3,2,,6/08/2016
16 Park Rd,Surrey Hills,1018000,3,1,,6/08/2016
22b Essex Rd,Surrey Hills,2200000,4,2,1920,7/05/2016
18/20 Florence Rd,Surrey Hills,736000,3,1,,7/05/2016
3/18 Essex Rd,Surrey Hills,770000,2,1,1960,7/11/2016
89 Guildford Rd,Surrey Hills,2345000,4,2,,7/11/2016
4 Norris St,Surrey Hills,2860000,4,2,2014,7/11/2016
1/1 Thornton Av,Surrey Hills,1453000,,,,7/11/2016
8 Charles St,Surrey Hills,1530000,4,2,1890,8/10/2016
9 Elm St,Surrey Hills,1930000,4,2,1950,8/10/2016
63 Shepherd St,Surrey Hills,1812500,4,2,1920,8/10/2016
1/21 Wharton St,Surrey Hills,760000,2,1,1968,8/10/2016
1/130 Windsor Cr,Surrey Hills,711000,,,,8/10/2016
255 Elgar Rd,Surrey Hills,1300000,4,2,1950,10/09/2016
9 Empress Rd,Surrey Hills,1864000,2,2,,10/09/2016
47 Suffolk Rd,Surrey Hills,2200000,3,2,,10/09/2016
16 Banool Rd,Surrey Hills,1960000,3,2,1930,10/12/2016
706 Canterbury Rd,Surrey Hills,680000,2,1,,10/12/2016
66 Durham Rd,Surrey Hills,1455000,4,2,,10/12/2016
20 Everton Gr,Surrey Hills,2630000,5,3,1925,10/12/2016
15/20 Florence Rd,Surrey Hills,880000,3,1,1970,11/02/2017
14 Verdun St,Surrey Hills,1650000,5,5,1930,12/06/2016
39 Bentley St,Surrey Hills,1755000,3,2,1970,12/11/2016
95 Guildford Rd,Surrey Hills,1700000,4,1,1900,12/11/2016
3 Varzin Av,Surrey Hills,1900000,,,,12/11/2016
1/308 Canterbury Rd,Surrey Hills,805000,2,1,,13/08/2016
5 Glendale St,Surrey Hills,1975000,5,2,2001,13/08/2016
3b Langford St,Surrey Hills,1280000,,,,14/05/2016
2/23 Broughton Rd,Surrey Hills,610000,2,1,1970,15/10/2016
54 Croydon Rd,Surrey Hills,2003000,4,2,1880,15/10/2016
3/290 Mont Albert Rd,Surrey Hills,831000,2,1,,15/10/2016
53 Broughton Rd,Surrey Hills,1350000,3,2,1948,16/04/2016
5/26 Florence Rd,Surrey Hills,550000,2,1,,16/04/2016
3 Olyve Ct,Surrey Hills,1850000,5,2,1970,16/04/2016
212 Union Rd,Surrey Hills,2050000,3,2,1910,16/04/2016
7 Newton St,Surrey Hills,2100000,5,2,1915,16/07/2016
6 Alandale St,Surrey Hills,1150000,3,2,2005,17/09/2016
2/11 Blackburn St,Surrey Hills,823000,2,1,1970,17/09/2016
61 Durham Rd,Surrey Hills,2100000,5,4,,17/09/2016
2/215 Mont Albert Rd,Surrey Hills,770500,1,2,1997,17/09/2016
38 Park Rd,Surrey Hills,1250000,3,2,1930,17/09/2016
7/92 Union Rd,Surrey Hills,600000,2,1,1975,17/09/2016
3/251 Elgar Rd,Surrey Hills,1080000,,,,18/03/2017
2/30 Langford St,Surrey Hills,1520000,,,,18/03/2017
26 Newton St,Surrey Hills,2060000,4,2,,18/03/2017
52 Suffolk Rd,Surrey Hills,1750000,4,2,,18/03/2017
42a Essex Rd,Surrey Hills,1725000,3,2,,18/06/2016
8 Rose Av,Surrey Hills,1703000,,,,19/11/2016
1/52 Union Rd,Surrey Hills,620000,2,1,,19/11/2016
5/402 Whitehorse Rd,Surrey Hills,562500,2,1,1950,19/11/2016
34 Barton St,Surrey Hills,1850000,3,2,,22/05/2016
1 Marne St,Surrey Hills,2125000,4,2,1927,22/05/2016
4/5 Middlesex Rd,Surrey Hills,656000,1,1,1970,22/05/2016
16 Pembroke St,Surrey Hills,1650000,2,1,1890,22/05/2016
29 Boisdale St,Surrey Hills,1518000,5,2,1950,23/04/2016
14 Scheele St,Surrey Hills,1560000,0,2,2013,24/09/2016
2A Edyvean St,Surrey Hills,1185000,3,2,2000,25/02/2017
3/5 Florence Rd,Surrey Hills,865000,3,1,1970,25/02/2017
14 Park Rd,Surrey Hills,1135000,3,1,,25/02/2017
20 Scottsdale St,Surrey Hills,2160000,4,3,1969,25/02/2017
3/22 Scottsdale St,Surrey Hills,899000,2,1,1980,25/02/2017
19 Sydenham La,Surrey Hills,2000000,6,3,1997,26/07/2016
17 Weybridge St,Surrey Hills,2300000,3,2,1920,27/06/2016
6/402 Whitehorse Rd,Surrey Hills,520000,2,1,,27/06/2016
545 Whitehorse Rd,Surrey Hills,2450000,5,4,,27/06/2016
2/23 Clyde St,Surrey Hills,600000,2,1,1985,27/11/2016
17 Empress Rd,Surrey Hills,2180000,3,1,1910,27/11/2016
39 York St,Surrey Hills,2760000,4,2,1920,27/11/2016
1/10 Florence Rd,Surrey Hills,813000,2,1,,28/01/2016
999A Riversdale Rd,Surrey Hills,1205000,3,1,,28/01/2016
20 Anderson St,Surrey Hills,1251000,4,2,1930,28/05/2016
5 Boronia St,Surrey Hills,1650000,4,3,1928,28/05/2016
5/35 Durham Rd,Surrey Hills,600000,2,1,,28/05/2016
33 Ross St,Surrey Hills,1835000,4,2,1930,28/05/2016
3/4 Wells St,Surrey Hills,778500,2,1,1960,28/05/2016
40 Grovedale Rd,Surrey Hills,1751000,3,1,,28/08/2016
2/59 Weybridge St,Surrey Hills,694000,3,1,,28/08/2016
25 Clauscen St,Templestowe Lower,1150000,4,2,,3/09/2016
3 Waratah Dr,Templestowe Lower,1201000,4,2,1978,3/09/2016
41 Dellfield Dr,Templestowe Lower,1165000,4,2,1972,3/12/2016
166 MacEdon Rd,Templestowe Lower,1098000,3,2,,3/12/2016
120 Templestowe Rd,Templestowe Lower,742500,3,1,1980,3/12/2016
6 Boonah Ct,Templestowe Lower,1050000,5,3,,4/03/2017
11 Corroboree Pl,Templestowe Lower,1257000,4,3,,4/03/2017
1/11 Pentlowe Av,Templestowe Lower,1065000,,,,4/03/2017
65 Glenair St,Templestowe Lower,1101000,3,2,1965,4/06/2016
2/28 Hazel Dr,Templestowe Lower,641000,3,1,,4/06/2016
19/246 High St,Templestowe Lower,736500,,,,4/06/2016
40 Ironbark Dr,Templestowe Lower,1150000,6,4,,4/06/2016
5 Laloma Ct,Templestowe Lower,1000000,,,,4/06/2016
8 Corroboree Pl,Templestowe Lower,1200000,3,1,1960,6/08/2016
157 Swanston St,Templestowe Lower,990000,4,2,1973,6/08/2016
271 High St,Templestowe Lower,1500000,4,2,2013,7/05/2016
315 Thompsons Rd,Templestowe Lower,1290000,3,1,1960,7/11/2016
30 Chatsworth Qd,Templestowe Lower,1105000,,,,8/10/2016
360 Thompsons Rd,Templestowe Lower,790000,4,2,1970,8/10/2016
40 Dellfield Dr,Templestowe Lower,950000,5,3,1973,10/09/2016
65 Fyfe Dr,Templestowe Lower,1421000,4,2,1980,10/09/2016
4 Finn Ct,Templestowe Lower,1051000,3,2,1970,10/12/2016
36 Howitt Dr,Templestowe Lower,1065000,3,1,,10/12/2016
240 Manningham Rd,Templestowe Lower,1120000,4,2,,10/12/2016
55 Chatsworth Qd,Templestowe Lower,692000,,,,11/02/2017
45 Lynnwood Pde,Templestowe Lower,1710000,5,2,1980,11/03/2017
16 Clauscen St,Templestowe Lower,1280000,4,2,1970,12/11/2016
39 Hazel Dr,Templestowe Lower,750000,5,3,2006,12/11/2016
13 Alburnum Cr,Templestowe Lower,982000,,,,13/08/2016
53 Eucalypt Av,Templestowe Lower,958000,,,,13/08/2016
253 Thompsons Rd,Templestowe Lower,1000000,4,3,1970,13/08/2016
2/47 Parker St,Templestowe Lower,678000,2,1,1980,15/10/2016
17 Gidgee Av,Templestowe Lower,1210000,,,,16/04/2016
13 Tasker St,Templestowe Lower,1010000,3,2,1968,16/04/2016
17 Andromeda Wy,Templestowe Lower,1000000,,,,16/07/2016
3/8 Balmoral Av,Templestowe Lower,905000,,,,17/09/2016
64 Magnolia Ct,Templestowe Lower,1325000,4,3,,17/09/2016
7 Eric Av,Templestowe Lower,1180000,,,,18/03/2017
13/246 High St,Templestowe Lower,888000,,,,18/03/2017
34 Parker St,Templestowe Lower,1210000,3,1,1960,18/03/2017
1/59 Parker St,Templestowe Lower,766000,3,1,,18/03/2017
42 Glenair St,Templestowe Lower,982000,4,2,,18/06/2016
133 MacEdon Rd,Templestowe Lower,945000,4,2,1985,18/06/2016
2/27 Ruffey St,Templestowe Lower,725000,3,1,1975,18/06/2016
1 Beacon Ct,Templestowe Lower,975000,4,2,,19/11/2016
3 Buller Tce,Templestowe Lower,1211000,3,2,1970,19/11/2016
6 Jacana Av,Templestowe Lower,1500500,,,,19/11/2016
135 MacEdon Rd,Templestowe Lower,1100000,4,2,1970,19/11/2016
5 Michael St,Templestowe Lower,1155000,3,1,,22/05/2016
40 Mincha Av,Templestowe Lower,890000,,,,22/05/2016
3 Astley St,Templestowe Lower,920000,4,2,1980,22/08/2016
22 Fairbank Cr,Templestowe Lower,1100000,,,,22/08/2016
30 Waratah Dr,Templestowe Lower,940000,3,1,,23/04/2016
9 Esther St,Templestowe Lower,1053000,3,1,1960,24/09/2016
26/246 High St,Templestowe Lower,725000,,,,24/09/2016
15 Killarney Rd,Templestowe Lower,1002000,3,1,1960,24/09/2016
1/339 High St,Templestowe Lower,850000,,,,25/02/2017
4/45 John St,Templestowe Lower,755000,3,1,1980,25/02/2017
4 Lowan Av,Templestowe Lower,1050000,,,,25/02/2017
2/257 Thompsons Rd,Templestowe Lower,1100000,,,,25/02/2017
20 Astley St,Templestowe Lower,1209000,4,2,1965,26/07/2016
62 Hodgson St,Templestowe Lower,2080000,5,4,2016,26/07/2016
17 Fairbank Cr,Templestowe Lower,1175000,,,,27/06/2016
30 Jeffrey St,Templestowe Lower,1050000,3,1,1960,27/06/2016
5 MacRobertson St,Templestowe Lower,1118000,4,2,1970,27/06/2016
31 Sassafras Dr,Templestowe Lower,1070000,4,2,,27/06/2016
208 Templestowe Rd,Templestowe Lower,903000,4,1,1960,27/06/2016
4 Caroline Dr,Templestowe Lower,1220000,3,1,1960,27/11/2016
6 Exeter Cl,Templestowe Lower,1222000,4,2,,27/11/2016
5 Fairbank Cr,Templestowe Lower,1097500,,,,27/11/2016
205 High St,Templestowe Lower,2025000,3,1,,27/11/2016
3/246 High St,Templestowe Lower,755000,,,,27/11/2016
331a High St,Templestowe Lower,1505000,,,,27/11/2016
26 Horsfall St,Templestowe Lower,1650000,4,2,2005,27/11/2016
78 Olympus Dr,Templestowe Lower,1182500,4,2,1975,27/11/2016
132 Templestowe Rd,Templestowe Lower,1020000,4,2,1965,27/11/2016
73 Chalon Av,Templestowe Lower,970000,,,,28/05/2016
22 Hazel Dr,Templestowe Lower,838000,3,2,,28/05/2016
23 Hotham St,Templestowe Lower,650000,3,1,1975,28/05/2016
49 Howitt Dr,Templestowe Lower,870000,4,1,1960,28/05/2016
34 Linton Av,Templestowe Lower,1150000,,,,28/05/2016
16 Rosa St,Templestowe Lower,1509000,3,2,1960,28/05/2016
49 Feathertop Av,Templestowe Lower,1363000,,,,28/08/2016
33 Lowan Av,Templestowe Lower,1309000,,,,28/08/2016
64 MacEdon Rd,Templestowe Lower,1358500,4,2,,28/08/2016
37 Eric Av,Templestowe Lower,870000,,,,30/07/2016
2/305 Rossmoyne St,Thornbury,510000,3,1,,3/09/2016
4/73 Flinders St,Thornbury,470000,2,1,1970,3/12/2016
13b Hammond St,Thornbury,1470000,,,,3/12/2016
10/11 Kemp St,Thornbury,435000,2,1,,3/12/2016
2/6 Kemp St,Thornbury,517500,1,1,1910,3/12/2016
40/337 Station St,Thornbury,370000,1,1,1999,3/12/2016
4/37 Woolton Av,Thornbury,520000,,,,3/12/2016
3/125 Fyffe St,Thornbury,805000,2,1,2009,4/02/2016
9 Normanby Av,Thornbury,1645000,,,,4/02/2016
5/66 Collins St,Thornbury,630000,,,,4/03/2017
184 Raleigh St,Thornbury,1428888,4,2,1930,4/03/2017
40 Wales St,Thornbury,940000,2,1,1950,7/05/2016
6/89 Ballantyne St,Thornbury,270000,1,1,1970,7/11/2016
72 Gooch St,Thornbury,865000,3,2,,7/11/2016
19 Hobson St,Thornbury,700000,2,1,,7/11/2016
4b Newcastle St,Thornbury,910000,3,2,,7/11/2016
2/110 Normanby Av,Thornbury,491000,,,,7/11/2016
9/32 Clarendon St,Thornbury,532000,,,,8/10/2016
52 Gooch St,Thornbury,1135000,3,1,,8/10/2016
6/112 Ballantyne St,Thornbury,260000,1,1,1970,10/09/2016
5/1 Clyde St,Thornbury,505000,2,1,,10/09/2016
111a Darebin Rd,Thornbury,1010000,,,,10/09/2016
2/54 Pender St,Thornbury,365000,1,1,1970,10/12/2016
178 Clarendon St,Thornbury,1430000,3,1,,11/02/2017
1/13 Mansfield St,Thornbury,525500,2,1,1975,11/02/2017
327 Gillies St,Thornbury,1210000,3,2,,12/06/2016
4 Kelvin Gr,Thornbury,944000,2,1,1900,12/06/2016
92 Speight St,Thornbury,970000,2,1,,12/06/2016
51 Alston St,Thornbury,887000,3,2,1935,12/11/2016
120 Normanby Av,Thornbury,1265000,,,,12/11/2016
6/75 Pender St,Thornbury,277500,1,1,,12/11/2016
220a Mansfield St,Thornbury,701000,3,3,1958,13/08/2016
296 Gooch St,Thornbury,740000,3,1,,14/05/2016
46 Harold St,Thornbury,1110000,2,1,1925,14/05/2016
137 Mansfield St,Thornbury,2040000,,,,14/05/2016
269 Mansfield St,Thornbury,795000,4,2,,14/05/2016
34a Newman St,Thornbury,720000,,,,14/05/2016
1/219 Raleigh St,Thornbury,332000,1,1,1975,14/05/2016
28 Bradley Av,Thornbury,1200000,,,,15/10/2016
126 Keon St,Thornbury,1265000,3,2,1920,15/10/2016
111 Smith St,Thornbury,1085000,2,1,1930,15/10/2016
10 Ethel St,Thornbury,898000,3,2,2010,16/04/2016
22 Gooch St,Thornbury,1235000,3,3,1920,16/04/2016
52a Leinster Gr,Thornbury,910500,3,2,2010,16/04/2016
37 Lewis St,Thornbury,995000,2,1,1920,16/04/2016
84 Raleigh St,Thornbury,760000,2,1,1900,16/04/2016
4/305 Rossmoyne St,Thornbury,505000,2,1,1980,16/04/2016
11 Clarendon St,Thornbury,1400000,2,2,1920,17/09/2016
55 Comas Gr,Thornbury,1200000,3,2,,17/09/2016
48 Leinster Gr,Thornbury,920000,2,1,,17/09/2016
50 Leinster Gr,Thornbury,1110000,3,1,1950,17/09/2016
146 Rossmoyne St,Thornbury,1200000,3,2,1905,17/09/2016
1/295 Rossmoyne St,Thornbury,560000,2,1,,17/09/2016
4/304 Rossmoyne St,Thornbury,646000,,,,17/09/2016
2/2 Dundas St,Thornbury,450000,2,1,1970,18/03/2017
59A Fyffe St,Thornbury,1190000,3,1,,18/03/2017
39 Keon St,Thornbury,1020000,3,1,,18/03/2017
33 Wales St,Thornbury,1245000,3,1,,18/03/2017
4/77 Pender St,Thornbury,350000,2,1,1960,18/06/2016
175 Riley St,Thornbury,1065000,,,,18/06/2016
6/267 Rossmoyne St,Thornbury,571750,2,1,2012,18/06/2016
314A Gillies St,Thornbury,874000,2,1,1985,19/11/2016
152 Gooch St,Thornbury,1427000,3,1,1920,19/11/2016
8/14 Hutton St,Thornbury,295000,1,1,,19/11/2016
3/57 Pender St,Thornbury,383000,1,1,1965,19/11/2016
36 Rossmoyne St,Thornbury,1164000,2,2,,19/11/2016
2/143 Smith St,Thornbury,315000,1,1,1970,19/11/2016
2/38 Woolton Av,Thornbury,422000,,,,19/11/2016
8/89 Ballantyne St,Thornbury,245000,1,1,,22/05/2016
144 Clarendon St,Thornbury,1290000,3,1,1920,22/05/2016
2/121 Darebin Rd,Thornbury,605000,2,1,,22/05/2016
1/25 Martin St,Thornbury,501000,,,,22/05/2016
2/104 Keon St,Thornbury,450000,2,1,1960,22/08/2016
279 Mansfield St,Thornbury,900000,2,1,,22/08/2016
51 Martin St,Thornbury,1620000,3,2,,22/08/2016
7/67 Pender St,Thornbury,438000,2,1,1970,22/08/2016
138 Raleigh St,Thornbury,1143000,2,1,,22/08/2016
16/37 Woolton Av,Thornbury,360000,,,,22/08/2016
43 Ballantyne St,Thornbury,925000,2,1,,24/09/2016
50b Clyde St,Thornbury,1250000,3,2,2013,24/09/2016
56a Leinster Gr,Thornbury,1070000,3,2,2007,24/09/2016
4/77 Pender St,Thornbury,371000,2,1,1960,24/09/2016
109 Rossmoyne St,Thornbury,1570000,4,2,1920,24/09/2016
4/85 St David St,Thornbury,486000,2,1,1960,24/09/2016
85A Clyde St,Thornbury,1100000,3,2,2011,25/02/2017
29 Collins St,Thornbury,1211000,2,1,1915,25/02/2017
7/9 Hammond St,Thornbury,466000,2,1,,25/02/2017
45A Harold St,Thornbury,1280000,3,1,1910,25/02/2017
42 Mansfield St,Thornbury,1478000,4,2,1900,25/02/2017
3/110 Normanby Av,Thornbury,490000,,,,25/02/2017
172 Rossmoyne St,Thornbury,1280000,3,2,,25/02/2017
39 Smith St,Thornbury,1913000,3,2,1930,25/02/2017
11 Martin St,Thornbury,1272000,3,1,1920,26/07/2016
6 Martin St,Thornbury,972000,2,1,,26/07/2016
337 Rossmoyne St,Thornbury,928500,4,2,1960,26/07/2016
5/82 Gooch St,Thornbury,432500,2,1,1965,27/06/2016
2/54 Pender St,Thornbury,330000,1,1,1970,27/06/2016
172 Rossmoyne St,Thornbury,1200000,3,2,,27/06/2016
67/337 Station St,Thornbury,510000,2,1,,27/06/2016
129 Clarendon St,Thornbury,1370000,3,2,1930,27/11/2016
13a hammond St,Thornbury,1470000,,,,27/11/2016
8/77 Pender St,Thornbury,303500,1,1,1970,27/11/2016
386 Station St,Thornbury,1160000,3,2,2001,27/11/2016
5/67 Flinders St,Thornbury,601000,2,1,,28/05/2016
46 Rennie St,Thornbury,1430000,3,2,,28/08/2016
126 Smith St,Thornbury,1380000,3,2,1920,28/08/2016
31 Newman St,Thornbury,1200000,3,2,,30/07/2016
9 Devorgilla Av,Toorak,4300000,,,,3/12/2016
1/3 Glover Ct,Toorak,1435000,3,1,1943,3/12/2016
10 Myoora Rd,Toorak,5500000,4,3,2000,3/12/2016
16/3 Tahara Rd,Toorak,546000,1,1,,3/12/2016
232 Williams Rd,Toorak,1635000,3,1,,3/12/2016
2/635 Malvern Rd,Toorak,876000,2,1,1935,4/03/2017
7/765 Malvern Rd,Toorak,620000,2,1,2008,4/03/2017
684 Orrong Rd,Toorak,5500000,4,4,1923,4/03/2017
13 Ruabon Rd,Toorak,1300000,2,1,,4/03/2017
16 Tashinny Rd,Toorak,1689000,3,1,1920,4/03/2017
34/530 Toorak Rd,Toorak,517500,2,1,,4/03/2017
4/568 Toorak Rd,Toorak,1100000,3,2,1935,4/03/2017
7/12 Trawalla Av,Toorak,750000,,,,4/03/2017
11/14 Lansell Rd,Toorak,1101000,,,,4/06/2016
2/29 May Rd,Toorak,430000,2,1,1970,4/06/2016
7/3 Tahara Rd,Toorak,701500,2,1,1951,4/06/2016
4/8 Bruce St,Toorak,925000,2,2,1970,6/08/2016
10/1 Ruabon Rd,Toorak,450000,2,1,1970,6/08/2016
15/24 Springfield Av,Toorak,750000,,,,6/08/2016
1/21 Bruce St,Toorak,349000,1,1,1958,7/05/2016
1/53 Grange Rd,Toorak,838000,2,1,,7/11/2016
27/789 Malvern Rd,Toorak,380000,2,1,,7/11/2016
4/14 Trawalla Av,Toorak,1800000,,,,7/11/2016
8/2 Douglas St,Toorak,462800,1,1,1970,8/10/2016
2/703 Orrong Rd,Toorak,1450000,2,2,,8/10/2016
5 Berenice Tce,Toorak,4000000,3,2,,10/09/2016
1 Grosvenor Ct,Toorak,1635000,3,1,,10/09/2016
4/48 Lansell Rd,Toorak,1560000,,,,10/09/2016
5/755 Malvern Rd,Toorak,2400000,3,3,1998,10/09/2016
11/789 Malvern Rd,Toorak,345000,1,1,,10/09/2016
11/41 Tintern Av,Toorak,775000,,,,10/09/2016
7a Woorigoleen Rd,Toorak,2650000,3,3,2000,10/09/2016
6/30 Lansell Rd,Toorak,1330000,,,,10/12/2016
4 Matthews Ct,Toorak,2820000,3,2,1967,10/12/2016
4/264 Williams Rd,Toorak,810000,2,2,1980,10/12/2016
7 Monomeath Av,Toorak,3850000,,,,11/03/2017
296A Williams Rd,Toorak,2840000,3,2,2000,11/03/2017
11 Church St,Toorak,2700000,3,2,2010,12/06/2016
19/36 Grange Rd,Toorak,515501,1,1,1970,12/11/2016
2/76 Mathoura Rd,Toorak,611000,1,1,,12/11/2016
1 Ross St,Toorak,4000000,4,4,,13/08/2016
8/5 Gordon St,Toorak,405000,1,1,,14/05/2016
17 Albany Rd,Toorak,6250000,3,3,2000,15/10/2016
23 Canberra Rd,Toorak,4500000,4,3,1980,15/10/2016
28 Church St,Toorak,2025000,4,2,,15/10/2016
7/36 Grange Rd,Toorak,541000,1,1,1970,15/10/2016
4/83 Grange Rd,Toorak,1550000,3,2,2000,15/10/2016
3/1085 Malvern Rd,Toorak,2205000,4,2,2014,15/10/2016
18/703 Orrong Rd,Toorak,1100000,3,2,,15/10/2016
12/1 Ruabon Rd,Toorak,490000,2,1,1970,15/10/2016
719a Malvern Rd,Toorak,1300000,3,1,,16/04/2016
5 Kyeamba Gr,Toorak,2050000,3,2,,17/09/2016
3 Mell St,Toorak,2170000,3,1,,17/09/2016
205/1 Wallace Av,Toorak,2100000,,,,17/09/2016
11/38 Grange Rd,Toorak,950000,3,1,1960,18/03/2017
22/530 Toorak Rd,Toorak,531000,2,1,,18/03/2017
16 Chastleton Av,Toorak,5020000,,,,18/06/2016
16/14 Lansell Rd,Toorak,705000,,,,18/06/2016
3/765 Malvern Rd,Toorak,575000,2,1,2008,18/06/2016
17/34 Mathoura Rd,Toorak,366000,1,1,1967,18/06/2016
28 Warra St,Toorak,2620000,4,2,1925,18/06/2016
13 Bruce St,Toorak,1900000,3,2,1900,19/11/2016
2/19 Bruce St,Toorak,1210000,2,2,,19/11/2016
3 Lawrenny Ct,Toorak,3500000,,,,19/11/2016
4 Nola Ct,Toorak,4000000,4,2,1963,19/11/2016
6 Woodside Cr,Toorak,2800000,,,,19/11/2016
8/17 Myoora Rd,Toorak,540000,2,1,,22/05/2016
1/24 Tintern Av,Toorak,1050000,,,,22/05/2016
1/183 Kooyong Rd,Toorak,857000,2,0,,22/08/2016
14/27 Wallace Av,Toorak,525000,,,,22/08/2016
6 Leighton Ct,Toorak,4200000,4,4,2005,23/04/2016
2/9 Tintern Av,Toorak,851000,,,,24/09/2016
1A Boandyne Ct,Toorak,3260000,2,2,,25/02/2017
12 Mell St,Toorak,1900000,2,2,,25/02/2017
9/28 Power St,Toorak,690000,2,1,1960,25/02/2017
20 Sargood St,Toorak,2100000,2,2,,25/02/2017
4/26 Tintern Av,Toorak,1940000,,,,25/02/2017
16/36 Grange Rd,Toorak,460000,1,1,,26/07/2016
16 Glyndebourne Av,Toorak,1950000,,,,27/06/2016
15/703 Orrong Rd,Toorak,1400000,2,2,,27/06/2016
23/530 Toorak Rd,Toorak,511000,2,1,1970,27/06/2016
1/558 Toorak Rd,Toorak,645000,2,1,,27/06/2016
7/153 Kooyong Rd,Toorak,870000,2,2,,27/11/2016
10/264 Williams Rd,Toorak,910000,3,2,1980,27/11/2016
28 Bruce St,Toorak,2250000,3,3,1930,28/05/2016
37 Tintern Av,Toorak,5000000,,,,28/05/2016
10/530 Toorak Rd,Toorak,525000,2,1,1950,28/05/2016
16 Cole Ct,Toorak,3270000,3,2,1935,28/08/2016
6/183 Kooyong Rd,Toorak,866000,2,0,,30/07/2016
3 Ruabon Rd,Toorak,1170000,3,1,,30/07/2016
11/24 Springfield Av,Toorak,1000000,,,,30/07/2016
3/625 Toorak Rd,Toorak,920000,2,1,1930,30/07/2016
52 Rosemar Cct,Viewbank,910000,4,2,,3/09/2016
4 The Glade,Viewbank,960000,4,2,1990,3/09/2016
