Address,Suburb,Price,Bedroom,Bathroom,YearBuilt,DateSold
32 St Kilda Road,Balga,400000,2,2,1966,2018
32 Strathclyde Circuit,Champion Lakes,197000,3,2,2013,2011
32 Strickland Road,Ardross,1100000,4,2,2003,2017
32 Subiaco Road,Subiaco,899889,3,1,1920,2018
32 Sulman Road,Wembley Downs,920000,4,3,1958,2017
32 Summerton Road,Calista,250000,2,1,1953,2014
32 Sunningdale Road,Yanchep,395000,4,2,1989,2020
32 Syon Way,Brabham,402000,4,2,2015,2018
32 Talbot Road,Swan View,490000,3,2,NULL,2017
32 Tallow Ramble,Edgewater,550000,3,2,NULL,2015
32 Tamar Street,Palmyra,1120000,4,2,1920,2020
32 Tambulan Road,Maida Vale,800000,4,3,1991,2018
32 Tenement Loop,Hocking,573000,4,2,2001,2017
32 The Horseshoe,Wandi,815000,4,2,1999,2020
32 Thicket Circuit,Banksia Grove,280000,4,1,1999,2019
32 Tintagel Loop,Orelia,315000,4,2,2005,2017
32 Tolworth Way,Embleton,482000,3,1,1970,2016
32 Torwood Drive,Gooseberry Hill,800000,4,2,1983,2018
32 Tredegar Street,Butler,325000,4,2,2006,2020
32 Tunnicliffe Street,Parmelia,285000,4,2,1988,2018
32 Turley Way,Langford,320000,3,1,1970,2020
32 Venturi Drive,Ocean Reef,645000,4,2,1985,2017
32 Vincent Road,Sinagra,452500,4,2,2007,2018
32 Vista Street,Kensington,1250000,2,1,1939,2019
32 Wade Street,Embleton,500000,3,1,1964,2016
32 Walker Crescent,High Wycombe,399000,3,1,1985,2020
32 Walter Padbury Boulevard,Padbury,600000,3,2,1994,2019
32 Warragoon Crescent,Attadale,1180000,4,2,2003,2020
32 Waterford Drive,Hillarys,655000,3,2,1976,2019
32 Wattle Road,Serpentine,660000,5,2,1990,2014
32 Wellesley Way,Samson,599000,4,2,1988,2012
32 Wellman Avenue,Piara Waters,595000,5,2,2013,2018
32 Welshpool Road,Welshpool,465000,4,2,1970,2012
32 Welwyn Avenue,Manning,890000,4,2,2004,2019
32 Westerway Terrace,North Lake,675000,4,2,2002,2012
32 Wheyland Street,Willagee,525000,3,1,1960,2019
32 Whistling Drive,Alkimos,370000,4,2,2015,2020
32 Whitehorse Drive,Harrisdale,505000,4,2,2009,2018
32 Whittaker Turn,Piara Waters,475000,4,2,2008,2018
32 Wilberforce Street,North Beach,1400000,4,2,2006,2015
32 Wildwood Mews,Carramar,638000,4,2,2013,2018
32 Wilkins Street,Bellevue,325000,3,1,1985,2014
32 Williams Road,Armadale,210000,3,1,1985,2018
32 Willis Street,East Victoria Park,855000,4,2,1948,2018
32 Willoughby Ramble,Harrisdale,500000,4,2,2007,2020
32 Willoughby Retreat,Clarkson,325000,3,1,1991,2020
32 Windermere Circle,Joondalup,570000,4,2,2001,2017
32 Yangebup Road,Yangebup,499000,4,2,1999,2017
32/11 Elvire Street,Viveash,299000,3,2,2000,2008
320 Bailup Road,Wooroloo,375000,2,1,NULL,2012
320 Charles Road,Mahogany Creek,953000,4,2,1996,2014
320 Epsom Avenue,Cloverdale,455000,4,2,2000,2018
320 Marri Park Drive,Casuarina,1530000,4,4,2008,2013
320 Skeet Road,Harrisdale,427200,3,2,NULL,2019
320 Soldiers Road,Cardup,745000,5,2,NULL,2006
320 Warwick Road,Warwick,410000,3,1,1990,2016
320 Yelverton Road,Mahogany Creek,104000,4,2,1998,1997
321 Epsom Avenue,Redcliffe,540000,4,2,1998,2015
321 Fitzgerald Street,North Perth,720000,3,1,1913,2018
3212 Albany Highway,Mount Nasura,280000,3,1,NULL,2018
321A Hector Street,Tuart Hill,515000,3,2,2007,2019
322 Badgerup Road,Gnangara,1200000,4,2,2005,2012
322 Lyon Road,Aubin Grove,500000,4,2,NULL,2020
322 Vines Avenue,The Vines,812000,3,2,1996,2020
323 Jarrah Road,Hopeland,640000,3,3,1990,2020
323 Pechey Road,Jane Brook,620000,4,2,2015,2019
323 Preston Point Road,Attadale,1430000,3,2,2014,2019
323 Walcott Street,Coolbinia,610500,2,1,1938,2013
3230 Riley Road,Stoneville,599000,4,2,2003,2013
323A Walcott Street,Coolbinia,710000,3,2,2007,2011
324 Sydenham Street,Cloverdale,595500,3,2,1958,2017
3241 South Western Highway,Keysbrook,1200000,4,2,1950,2006
324A Wanneroo Road,Nollamara,320000,3,1,2000,2018
325 Campersic Road,Herne Hill,835000,3,1,1974,2009
325 Cathedral Avenue,Brigadoon,1180000,3,2,1993,2020
325 Epsom Avenue,Redcliffe,507000,3,2,NULL,2016
325 Haddrill Road,Baskerville,1425000,4,3,2003,2015
325 Haigh Road,Chidlow,437000,2,1,2005,2012
325 Liberton Road,Chidlow,499000,4,2,NULL,2013
325 McDowell Loop,Parkerville,870000,4,2,NULL,2014
325 Roberts Road,Subiaco,1150000,2,2,1930,2019
325 Stretch Road,Mount Helena,842500,3,2,1992,2014
327 Belmont Avenue,Cloverdale,340000,3,2,1995,2018
327 Eleventh Road,Hilbert,387500,3,1,1975,2015
327 Wattleup Road,Wattleup,370000,5,2,NULL,2002
327 West Coast Drive,Trigg,2140000,4,3,1987,2015
3278 Toodyay Road,Gidgegannup,750000,5,2,1960,2015
327a Crawford Road,Inglewood,429000,3,1,1990,2019
328 Albany Highway,Bedfordale,726050,4,2,NULL,2016
328 Warwick Road,Warwick,446500,3,1,NULL,2015
329 Belmont Avenue,Cloverdale,362000,3,2,1995,2020
3295 Bunning Road,Mount Helena,630000,3,1,NULL,2016
32A Bay View Terrace,Mosman Park,1975000,4,2,2003,2017
32A Beamish Avenue,Mount Pleasant,1300000,4,2,2014,2018
32a Camelia Street,North Perth,970000,2,2,NULL,2018
32A Chester Street,Belmont,485000,4,2,2011,2017
32A Edgefield Way,North Beach,620000,3,2,1999,2020
32a Elder Parade,Bassendean,410000,3,1,1992,2018
32A Frawley Gardens,Murdoch,516500,4,2,1991,2012
32A Gloriana View,Ocean Reef,712000,3,2,1991,2019
32A Powell Street,Joondanna,1256000,4,2,2015,2020
32A Raglan Road,Mount Lawley,880000,3,2,2000,2019
32A Samson Street,White Gum Valley,699999,3,2,2014,2017
32A SCOTT STREET,South Fremantle,1320000,3,2,NULL,2014
32a Talbot Road,Swan View,428000,3,2,2010,2018
32A The Circle,Warwick,480000,3,2,2000,2018
32A Warwick Road,Marmion,620000,3,2,2002,2016
32A Wishart Street,Gwelup,610000,4,2,1997,2019
32b Glencoe Road,Ardross,1080000,4,2,2005,2016
32B Grindleford Drive,Balcatta,548000,4,2,1986,2018
32B Joondanna Drive,Joondanna,695000,3,2,1990,2018
32B Lawson Street,Bentley,320000,3,1,1996,2017
32B Pollard Street,Glendalough,565000,3,1,1990,2015
32B Prescott Drive,Murdoch,560000,5,2,1995,2010
32B Scott Street,South Fremantle,1330000,3,2,2008,2016
32B Watts Road,Shoalwater,685000,4,2,2010,2016
32C Bates Road,Innaloo,420000,3,1,1999,2020
32C Bristol Avenue,Bicton,925000,4,1,1992,2018
32D Blackwall Reach Parade,Bicton,1737500,3,2,1987,2020
32D Waddell Road,Palmyra,600000,3,2,2014,2019
33 Abbey Green Road,Banksia Grove,500000,4,2,2007,2017
33 Ackworth Crescent,Warwick,570000,3,2,1973,2015
33 Ada Court,Hamilton Hill,405000,4,1,1990,2020
33 Adonis Street,Mundijong,575000,4,2,1986,2014
33 Ainslie Road,North Fremantle,1950000,4,2,2003,2016
33 Aintree Street,Hamersley,550000,3,1,1972,2017
33 All Saints Way,Churchlands,1325000,5,2,1994,2018
33 Almadine Drive,Carine,960000,6,3,1988,2018
33 Amadeus Crescent,Port Kennedy,379000,4,2,2004,2018
33 Andrews Way,Herne Hill,342000,3,1,1973,2012
33 Anstey Street,Mundijong,380000,4,1,1957,2012
33 Anzac Road,Leederville,876000,3,2,1935,2018
33 Appian Way,Hamersley,580000,4,2,1982,2017
33 Armadale Crescent,Coolbinia,1040000,3,1,1960,2014
33 Ashley Road,Tapping,455000,4,2,2010,2019
33 Aubin Grove Link,Aubin Grove,665000,4,2,2011,2016
33 Aventurine Parade,Wellard,450000,3,2,2013,2020
33 Ayres Road,Stoneville,422500,4,1,1986,2016
33 BABBLER TURN,Bennett Springs,420000,3,2,2002,2018
33 Baden Road,Bickley,650000,3,2,1973,2013
33 Baskerville Road,Mundijong,630000,4,2,2003,2015
33 Batten Street,Coolbellup,515000,3,2,2003,2017
33 Bayport Circuit,Mindarie,745000,4,2,1993,2018
33 Baza Gardens,Maida Vale,515000,4,2,NULL,2017
33 Belvedaire Way,Lynwood,407000,4,2,1974,2017
33 Billericay Circuit,Butler,315000,3,1,2012,2020
33 Blue Mountain Circuit,Aubin Grove,675000,4,2,NULL,2016
33 Bottlebrush Drive,Greenwood,780000,4,2,1974,2018
33 Boulder Avenue,Ascot,485000,2,1,1951,2014
33 Boynton Gardens,Iluka,815000,4,2,2000,2020
33 Bridge Road,Canning Vale,505000,4,2,2005,2020
33 Brixham Way,Warnbro,340000,3,1,1972,2017
33 Broadway Boulevard,Piara Waters,790000,4,2,2008,2018
33 Brookes Way,Calista,380000,4,1,1976,2014
33 Brumby Avenue,Henley Brook,536000,4,2,2003,2012
33 Bruns Drive,Darling Downs,752000,4,2,2006,2013
33 Bushby Street,Midvale,343000,3,1,1950,2016
33 Bygum Lane,Martin,625000,3,1,1973,2016
33 Calista Avenue,Calista,260000,3,1,NULL,2013
33 Cape York Ramble,Bertram,399000,4,2,NULL,2018
33 Captiva Approach,Butler,322000,3,2,2009,2019
33 Carlyle Crescent,Duncraig,610000,4,3,1977,2019
33 Carrick Street,Woodlands,1210000,4,2,1965,2019
33 Carrington Street,Palmyra,580000,3,1,NULL,2020
33 Carvie Street,Hillman,342000,3,1,1974,2013
33 Casino Road,Glen Forrest,685000,4,1,1984,2015
33 Castle Road,Woodlands,1725000,4,3,2009,2016
33 Castroreale Boulevard,Sinagra,595000,4,2,2006,2014
33 Ceduna Way,Quinns Rocks,455000,4,2,1999,2020
33 Champaigne Drive,Tapping,510000,4,2,2006,2019
33 Champion Drive,Bertram,445000,4,2,2003,2016
33 Chiba Retreat,Merriwa,360000,4,2,2000,2018
33 Chichester Drive,Woodvale,670000,5,2,1989,2019
33 Christmas Avenue,Orelia,352000,4,1,1970,2017
33 Cimbrook Way,Duncraig,645000,3,1,1976,2018
33 Clarkson Road,Maylands,1175000,4,2,2008,2020
33 Clyde Road,Menora,1010000,2,1,2014,2007
33 Collingwood Street,Dianella,453750,4,2,1974,2020
33 Conductor Retreat,Mariginiup,52000,3,2,1990,1989
33 Coonawarra Drive,Caversham,340000,3,2,2001,2017
33 Copeland Drive,Redcliffe,484000,4,2,1999,2017
33 Coral Tree Avenue,Subiaco,1385000,3,2,2000,2018
33 Corbel Street,Shelley,1010000,3,2,1968,2019
33 Crabtree Street,Alexander Heights,490000,4,2,2000,2017
33 Cromford Way,Carine,790000,4,2,1986,2016
33 CRUISER TURN,Landsdale,430000,4,2,2009,2019
33 Crystaluna Drive,Golden Bay,439000,4,2,2002,2017
33 Dalgety Street,East Fremantle,2150000,5,2,1920,2018
33 Davenport Circuit,Mindarie,780000,4,2,2002,2020
33 David Street,Maida Vale,445000,4,2,1993,2019
33 Dorothy Street,Ashfield,456000,3,2,NULL,2013
33 Dunmore Circuit,Merriwa,400000,3,2,1992,2018
33 Dunrossil Street,Wembley Downs,1215000,4,2,1967,2018
33 Ebsworth Street,Mount Lawley,885000,4,2,1920,2020
33 Elizabeth Street,East Cannington,580000,4,2,2007,2015
33 Ellington Terrace,Port Kennedy,310000,4,2,2002,2019
33 Elvire Street,Watermans Bay,1732000,3,2,2001,2013
33 Ewen Street,Scarborough,820000,3,2,2005,2019
33 Farnham Pass,Alkimos,479000,4,2,2013,2019
33 Felstead Crescent,Hamersley,563000,4,1,1973,2017
33 Fernhill Avenue,Carramar,610000,4,2,2004,2017
33 First Avenue,Rossmoyne,1080000,3,1,1974,2015
33 Fisher Street,Ashfield,390000,3,1,1992,2012
33 Fleet Circle,High Wycombe,490000,4,2,2003,2019
33 Flora Terrace,Watermans Bay,1420000,4,2,NULL,2013
33 Fomiatti Street,Ashby,572000,4,2,2012,2017
33 Ford Street,Marmion,710000,3,1,2016,2013
33 Fourth Avenue,Kensington,1110000,4,2,1940,2016
33 Frances Gregory Drive,Bedfordale,725000,4,3,2004,2016
33 Gallagher Way,Cardup,107000,4,2,2005,2003
33 Gallipoli Avenue,Byford,410000,3,2,2014,2020
33 Gascoyne Avenue,Woodvale,710000,5,3,1991,2019
33 Ghan Place,Currambine,426000,3,2,1995,2017
33 Ghost Gum Heights,Jarrahdale,710000,3,2,2012,2015
33 Gnangara Road,Madeley,410000,3,2,2009,2020
33 Golden Ash Gardens,Helena Valley,640000,4,2,1997,2015
33 Grenville Road,Stoneville,430000,4,1,1984,2015
33 Greyhound Drive,Merriwa,280000,4,2,1994,2018
33 Gunbower Road,Mount Pleasant,1680000,8,4,1962,2019
33 Halidon Street,Kingsley,615000,4,2,1990,2018
33 Hanley Street,Stoneville,560000,4,2,NULL,2013
33 Harber Drive,Armadale,172000,5,1,1989,2019
33 Hardy Road,Ashfield,1110000,5,3,1988,2015
33 Harris Way,Westminster,360000,3,1,1982,2017
33 Havenvale Crescent,Dianella,540000,5,2,NULL,2020
33 Haysom Street,Trigg,2100000,4,2,1996,2014
33 Hazelbury Street,Greenwood,567000,4,1,2009,2020
33 Hemingway Drive,Camillo,380000,4,1,1985,2015
33 Hill Street,Gooseberry Hill,675000,3,1,1987,2016
33 Hillsden Road,Darlington,725000,5,2,1939,2018
33 Hillway,Nedlands,2250000,4,3,1938,2018
33 Hinchinbrook Avenue,Ridgewood,399000,4,2,2013,2016
33 Hogarth Way,Bateman,680000,4,2,1976,2020
33 Howard Parade,Salter Point,1740000,4,2,2005,2014
33 Hubble Street,East Fremantle,1000000,3,1,1950,2017
33 Hudson Street,Bayswater,675000,2,1,1950,2019
33 Hurd Road,Bullsbrook,333000,3,2,2014,2020
33 Inverness Crescent,Menora,1190000,4,1,1932,2006
33 Iveston Road,Lynwood,495000,4,1,1972,2017
33 Jacana Circle,Gwelup,896000,4,2,2004,2017
33 James Gilmour Way,Darch,545000,4,2,2007,2016
33 Jersey Street,Jolimont,830000,4,2,1985,2010
33 Kalli Street,Golden Bay,330000,3,1,2012,2017
33 Kardan Circuit,Karawara,865000,4,3,2004,2018
33 Kedleston Link,The Vines,610000,4,2,2014,2020
33 Kingsbridge Road,Warnbro,481500,4,2,2002,2018
33 Kingsfield Avenue,Swan View,590000,4,2,1999,2018
33 Lambertia Crescent,High Wycombe,430000,4,2,2002,2018
33 Landers Road,Lesmurdie,670000,4,2,1986,2016
33 L'aquila Circle,Beeliar,450000,4,2,NULL,2020
33 Limerick Crescent,Darch,700000,4,2,2003,2016
33 Limetta Grove,Landsdale,540000,4,2,NULL,2019
33 Litchfield Circle,Wandi,435000,4,2,2014,2016
33 Logue Road,Millendon,90000,4,3,1990,1989
33 Lomita Link,Clarkson,399500,4,2,NULL,2019
33 Lowan Loop,Karawara,740000,4,2,2001,2006
33 Lynella Circuit,Banksia Grove,410000,4,2,2006,2017
33 Macedon Place,Craigie,365000,3,1,1972,2018
33 Mandora Way,Riverton,740000,2,2,1973,2016
33 Margaret Street,Ashfield,440000,3,2,1998,2010
33 Marloo Road,Greenmount,512000,3,1,1976,2014
33 Marnie Road,Glen Forrest,630000,4,2,1957,2015
33 Marriott Road,Boya,428000,2,1,NULL,2018
33 Martha Street,Beaconsfield,740000,4,2,1962,2018
33 Masefield Avenue,North Lake,625000,4,2,NULL,2013
33 Matilda Street,Huntingdale,320000,3,1,1973,2020
33 McMillan Street,Victoria Park,513000,3,1,NULL,2018
33 Melton Hill Lane,Champion Lakes,210000,3,2,2014,2013
33 Michael Street,Yokine,461000,3,1,1960,2019
33 Midsummer Circle,Ellenbrook,315000,3,2,1996,2019
33 Milano Avenue,Stirling,965000,4,2,2008,2019
33 Milford Green,Mindarie,553000,4,2,1998,2018
33 Milina Street,Hillman,335000,4,2,1978,2017
33 Minerva Way,Carine,875000,5,2,1972,2019
33 Monaco Avenue,North Lake,660000,3,1,1985,2013
33 Montreal Road,Woodbridge,1050000,3,1,NULL,2016
33 Moonah Way,Hammond Park,631000,4,2,2008,2017
33 Moorpark Avenue,Yanchep,250000,4,2,NULL,2020
33 Mullewa Crescent,Coolbinia,1330000,4,3,1965,2010
33 Mundford Street,North Beach,585000,3,1,1967,2016
33 Murray Way,Karrinyup,930000,3,2,2009,2018
33 Nerang Mews,Merriwa,285000,4,2,1995,2018
33 Nesbit Drive,Haynes,233000,4,1,2016,2014
33 Nicolas Drive,Casuarina,752000,3,2,NULL,2012
33 Ninth Road,Brookdale,339000,4,2,2008,2015
33 Nobilis Street,Beeliar,620000,4,2,NULL,2018
33 Norwood Loop,Tapping,395000,4,2,2001,2018
33 Nyara Crescent,Craigie,460000,3,1,1979,2018
33 Oceanrunner Boulevard,Shoalwater,373000,4,2,2007,2017
33 Oldham Crescent,Hilton,535000,3,1,1957,2017
33 Orelia Avenue,Orelia,230000,3,1,1969,2018
33 Paget Street,Hilton,660000,4,2,1951,2017
33 Pandora Drive,City Beach,1275000,4,2,NULL,2019
33 Parakeet Way,Coogee,855000,5,3,1987,2020
33 Park Drive,Cooloongup,347000,4,2,1984,2020
33 Parkview Parade,Redcliffe,460000,4,3,1993,2016
33 Parsons Road,Mardella,235000,4,1,1980,2000
33 Peace Loop,Kewdale,505000,4,2,2009,2018
33 Pelican Loop,High Wycombe,352000,3,1,1987,2019
33 Pexton Drive,South Guildford,665000,3,2,NULL,2017
33 Phar Lap Road,Wattle Grove,481000,4,2,2005,2017
33 Pinot Loop,Pearsall,450000,3,2,2014,2019
33 Plantation Street,Menora,1175000,4,2,1970,2014
33 Plunkett Street,Highgate,990000,3,2,2005,2018
33 Portsea Rise,Mosman Park,1375000,4,2,1997,2018
33 Prosperity Loop,Aubin Grove,540000,3,2,2012,2019
33 Pyrus Way,Forrestfield,389000,3,1,1977,2020
33 Railway Avenue,Kelmscott,475000,7,2,1960,2020
33 Reeve Street,Swanbourne,1550000,3,2,2002,2018
33 Reservoir Road,Orange Grove,949000,3,2,1999,2007
33 Rickett Street,Haynes,189000,4,2,2014,2013
33 Ricketts Way,Greenwood,525000,4,2,1986,2018
33 Riley Road,Kardinya,900000,4,2,1992,2018
33 Riseley Street,Ardross,922000,4,2,NULL,2018
33 Riverdale Road,Helena Valley,510000,4,2,1997,2015
33 Riverlinks Drive,Clarkson,300000,3,2,2007,2019
33 Robinson Street,Inglewood,587500,3,1,1952,2019
33 Roche Way,Beeliar,500000,4,2,2000,2017
33 Roseheath Boulevard,Kiara,475000,4,2,NULL,2010
33 Rosewood Heights,Ellenbrook,410000,4,2,NULL,2019
33 Rothesay Heights,Mindarie,585000,4,2,1995,2020
33 Royal Melbourne Avenue,Connolly,990000,4,3,1986,2020
33 Rutherglen Circle,Kinross,535000,4,2,2000,2017
33 Salishan Street,Clarkson,345000,3,2,2007,2018
33 Salmar Way,Westminster,370000,4,2,2007,2016
33 Salter Point Parade,Salter Point,1650000,5,2,1980,2018
33 San Teodoro Avenue,Sinagra,407000,3,2,2009,2016
33 Sauvignon Avenue,The Vines,560000,4,2,1995,2016
33 Saw Drive,Darlington,613000,4,3,1982,2020
33 Sayer Road,Hope Valley,675000,3,1,1976,2013
33 Settler Way,Edgewater,640000,4,2,1981,2020
33 Seville Crest,Mindarie,740000,4,1,2001,2020
33 Shaftesbury Avenue,Bayswater,890000,2,1,2004,2020
33 Sheffield Place,Hillarys,750000,4,2,2010,2019
33 Shelduck Crescent,Bennett Springs,405000,4,2,2002,2019
33 Shipbourne Way,Huntingdale,440000,4,2,1986,2015
33 Shiraz Lane,The Vines,910000,5,3,1995,2017
33 Simons Drive,Roleystone,701000,4,2,1987,2020
33 Snowberry Retreat,Mirrabooka,426000,3,1,1988,2015
33 Stinson Square,Iluka,610000,4,2,1999,2018
33 Strathclyde Circuit,Champion Lakes,390000,4,2,2013,2018
33 Surflin Court,Casuarina,299000,5,2,2008,2006
33 Susan Road,Madeley,490000,3,2,2007,2017
33 Swan View Road,Greenmount,510000,3,2,1977,2016
33 Tanson Road,Parmelia,255000,3,1,1977,2016
33 Templeton Crescent,Girrawheen,370000,3,1,1970,2016
33 Three Bears Loop,Secret Harbour,680000,4,3,2007,2020
33 Tonkin Street,Mundijong,420000,4,1,1920,2020
33 Torquata Boulevard,Helena Valley,570000,4,2,1997,2015
33 Tranquility Crescent,Aveley,525000,4,2,2014,2018
33 Treasure Road,Singleton,480000,4,1,1980,2015
33 Trifund Court,Merriwa,320000,4,2,2002,2017
33 Trott Road,Lesmurdie,700000,5,2,1997,2019
33 Twilight Circuit,Ridgewood,318000,4,2,1994,2020
33 Valley Road,Kalamunda,690000,4,2,1993,2019
33 Victoria Street,West Perth,495000,2,1,1980,2018
33 Viking Road,Dalkeith,2040000,3,3,1960,2018
33 Vista Drive,Parkerville,515000,3,1,2002,2013
33 Warralong Crescent,Coolbinia,1800000,5,2,2008,2016
33 Warren Road,Maida Vale,420000,3,1,1967,2016
33 Watcombe Avenue,Burns Beach,995000,5,3,2014,2015
33 Water Crest Gardens,Gwelup,860000,4,2,2002,2018
33 Watkins Loop,Tapping,340000,3,2,2007,2020
33 Waylen Road,Shenton Park,1460000,4,2,1920,2017
33 Welara Circle,Henley Brook,555000,4,2,2002,2013
33 Welbeck Road,Canning Vale,555000,4,2,2000,2020
33 Welch Way,Warnbro,312000,3,1,1986,2019
33 Westerway Terrace,North Lake,900000,4,2,2002,2014
33 Whitehouse Drive,Koondoola,430000,3,1,1974,2014
33 Whitely Street,Hamersley,630000,4,2,1980,2016
33 Whitlock Crescent,South Lake,460000,3,1,1984,2017
33 Whitmore Terrace,Heathridge,602000,4,2,2000,2017
33 Whittaker Crescent,Bull Creek,680000,3,2,1977,2017
33 Willcox Street,Chidlow,485000,4,1,1985,2011
33 Wintersweet Ramble,Mirrabooka,455000,4,1,1988,2016
33 Woodbridge Drive,Cooloongup,133400,5,2,1989,2018
33 Woodley Crescent,Melville,855000,3,2,1955,2020
33 Woolgar Way,Lockridge,335000,4,1,1978,2018
33 Wundu Entrance,South Guildford,457000,4,2,2000,2015
33 Wynne Street,Hazelmere,115000,4,1,1971,1997
33/20 Alday Street,St James,351000,3,1,1988,2016
330 Clare Road,Hovea,575000,4,2,1974,2006
330 Glen Forrest Drive,Glen Forrest,500000,3,2,1984,2015
330 Malabar Road,Sawyers Valley,530000,3,1,1980,2015
330 Marri Park Drive,Casuarina,85000,4,2,2008,2002
330 Shady Hills View,Bullsbrook,790000,4,2,2010,2016
3300 Elliott Road,Chidlow,630000,4,1,1920,2014
331 Aldersyde Road,Bickley,1400000,4,2,1974,2007
3315 Stoneville Road,Stoneville,530000,4,2,1985,2014
331B Coode Street,Dianella,500000,3,1,1997,2020
332 Lesmurdie Road,Lesmurdie,740000,4,1,NULL,2020
332 Millhouse Road,Aveley,360000,3,2,2011,2018
332 Sydenham Street,Cloverdale,520000,3,1,2013,2020
333 Roberts Road,Subiaco,1025000,3,2,2005,2020
333B Preston Point Road,Attadale,1015000,4,2,2007,2019
334 Amarillo Drive,Karnup,765000,4,2,2004,2012
334 Preston Point Road,Attadale,715000,3,2,1982,2017
3345 Alice Road,Mount Helena,580000,4,2,2004,2017
335 Clutterbuck Close,Stoneville,760000,4,2,2008,2018
335 Mack Court,Mahogany Creek,480000,4,1,2010,2009
335 Maddington Road,Orange Grove,855000,5,2,1946,2012
335 Millhouse Road,Aveley,452000,4,2,2009,2020
335 Orchard Road,Wooroloo,472000,4,2,1993,2013
335 South Street,Hilton,486000,3,1,1953,2018
335 Walcott Street,Coolbinia,670000,3,1,1933,2011
335 Weller Road,Hovea,155000,3,2,1964,1998
336 Padbury Avenue,Herne Hill,1610000,4,2,1975,2007
336 Warwick Road,Warwick,450000,3,1,1988,2016
337 Huntriss Road,Woodlands,1330000,5,3,1950,2015
3375 Stoneville Road,Stoneville,575000,5,3,1979,2015
338 Millhouse Road,Aveley,282500,3,2,NULL,2020
338 South Terrace,South Fremantle,670000,3,1,1930,2016
338 Westfield Road,Seville Grove,360000,4,2,2011,2018
339 Crawford Road,Inglewood,539900,2,1,1957,2019
339 Park Street,Brabham,835000,4,2,2012,2020
339 South Street,Hilton,380000,3,2,1953,2020
339 Walcott Street,Coolbinia,150000,3,1,1938,2009
33A Alfred Road,Mount Claremont,1300000,4,2,2006,2016
33A Aurelian Street,Palmyra,600000,3,1,1945,2019
33A Axford Street,Como,1195000,4,3,2011,2019
33a Bradshaw Street,Eden Hill,450000,3,1,1975,2015
33A Broadway,Bassendean,565000,3,1,2004,2020
33A Dorothy Street,Ashfield,535000,4,2,2007,2010
33A Dudley Street,Midland,400000,3,2,2008,2016
33A Elsie Street,Watermans Bay,852000,3,1,1978,2015
33a Ewart Street,Midvale,279500,3,1,1998,2011
33A Jennings Way,Lockridge,500000,3,2,2006,2014
33A Kent Street,Wilson,578000,4,2,NULL,2016
33A Koolgoo Way,Koongamia,405000,3,2,2011,2014
33a Mundford Street,North Beach,715000,3,2,1998,2020
33A Queens Road,Ardross,595000,3,1,1993,2017
33A RALEIGH Road,Sorrento,600000,3,1,1972,2019
33A Riseley Street,Ardross,960000,4,2,2006,2017
33A Sulman Road,Wembley Downs,770000,4,2,1999,2016
33A Third Street,Bicton,1000000,3,2,1984,2019
33A Ventnor Avenue,Mount Pleasant,925000,3,3,1999,2019
33A Vermont Street,Nollamara,415000,3,2,1976,2018
33a Westfield Road,Camillo,175000,4,2,1992,2017
33B Amherst Street,White Gum Valley,750000,4,2,2007,2016
33B Anstie Way,Bull Creek,777000,4,2,2016,2016
